active_regime,assigned_bonus,assigned_factor,canopy_dew_lt0_factor,canopy_dew_lt1_factor,counterfactual_winner_id,counterfactual_winner_score,dew_or_humidity_factor,dry_or_high_vpd_factor,dry_vent_factor,energy_relief,factor_vector_id,hour_of_day,is_risk,projected_energy_gap,raw_energy_gap,resolved_risk_family,risk_combo_id,runtime_selected_id,step,switch_relative_to_runtime,switch_relative_to_zero_bonus,switch_to_conservative,zero_bonus_winner_id,zero_minus_counterfactual_final_score
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,6.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,507,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,7.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,508,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,7.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,509,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,7.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,510,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,7.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,511,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,8.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,512,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,8.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,513,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,8.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,514,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.061374999899417,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,8.75,True,0.0,0.0,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,515,True,True,True,previous_plan_prior:screen_dwell_hold:4,0.058625000100583025
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.1036250002682209,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.0,True,0.0,0.0,canopy_dew_lt0,dry_vent+canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,516,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.25,True,0.0,0.0,canopy_dew_lt0,canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,517,True,True,True,previous_plan_prior:screen_dwell_hold:4,0.05600000000000005
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.1036250002682209,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.5,True,0.0,0.0,canopy_dew_lt0,dry_vent+canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,518,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.75,True,0.0,0.0,canopy_dew_lt0,canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,519,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.1036250002682209,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.0,True,0.0,0.0,canopy_dew_lt0,dry_vent+canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,520,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.25,True,0.0,0.0,canopy_dew_lt0,canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,521,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.1036250002682209,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.5,True,0.0,0.0,canopy_dew_lt0,dry_vent+canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,522,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.75,True,0.0,0.0,canopy_dew_lt0,canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,523,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.0,True,0.0,0.0,canopy_dew_lt0,canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,524,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.25,True,0.0,0.0,canopy_dew_lt0,canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,525,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.5,True,0.0,0.0,canopy_dew_lt0,canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,526,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.75,True,0.0,0.0,canopy_dew_lt1,canopy_dew_lt1+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,527,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.0,True,0.0,0.0,canopy_dew_lt1,canopy_dew_lt1+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,528,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.25,True,0.0,0.0,canopy_dew_lt1,canopy_dew_lt1+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,529,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.5,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,530,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.104,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.75,True,0.0,0.0,canopy_dew_lt0,canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,531,True,True,True,previous_plan_prior:previous_shift_all:2,0.05600000000000005
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.0,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,532,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.1036250002682209,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.25,True,0.0,0.0,canopy_dew_lt1,dry_vent+canopy_dew_lt1+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,533,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.1036250002682209,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.5,True,0.0,0.0,canopy_dew_lt1,dry_vent+canopy_dew_lt1+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,534,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.1036250002682209,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.75,True,0.0,0.0,canopy_dew_lt1,dry_vent+canopy_dew_lt1+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,535,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.1036250002682209,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.0,True,0.0,0.0,canopy_dew_lt1,dry_vent+canopy_dew_lt1+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,536,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.25,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,537,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.5,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,538,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.75,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,539,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,15.0,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,540,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,15.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,542,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,15.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,543,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,16.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,544,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,16.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,545,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,16.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,546,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,16.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,547,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,17.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,548,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,17.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,549,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,17.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,550,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,17.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,551,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,18.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,552,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,18.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,554,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,19.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,558,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,19.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,559,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,21.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,566,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,21.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,567,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,2.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,585,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,2.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,586,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.08,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0307500010728836,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,8.75,True,0.07999999821186066,0.07999999821186066,dew_or_humidity,dew_or_humidity,previous_plan_prior:previous_shift_all:2,611,True,True,True,previous_plan_prior:previous_shift_all:2,0.07724999964237234
NORMAL_BALANCED,0.08,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0307500010728836,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.0,True,0.07999999821186066,0.07999999821186066,dew_or_humidity,dew_or_humidity,previous_plan_prior:previous_shift_all:2,612,True,True,True,previous_plan_prior:previous_shift_all:2,0.07724999964237234
NORMAL_BALANCED,0.08,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0307500010728836,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.25,True,0.07999999821186066,0.07999999821186066,dew_or_humidity,dew_or_humidity,previous_plan_prior:previous_shift_all:2,613,True,True,True,previous_plan_prior:previous_shift_all:2,0.07724999964237234
NORMAL_BALANCED,0.08,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0307500010728836,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.5,True,0.07999999821186066,0.07999999821186066,dew_or_humidity,dew_or_humidity,previous_plan_prior:previous_shift_all:2,614,True,True,True,previous_plan_prior:previous_shift_all:2,0.07724999964237234
NORMAL_BALANCED,0.08,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0467500007152557,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.75,True,0.0,0.0,dew_or_humidity,dew_or_humidity,previous_plan_prior:previous_shift_all:2,615,True,True,True,previous_plan_prior:previous_shift_all:2,0.06125000000000014
NORMAL_BALANCED,0.08,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0467500007152557,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.0,True,0.0,0.0,dew_or_humidity,dew_or_humidity,previous_plan_prior:previous_shift_all:2,616,True,True,True,previous_plan_prior:previous_shift_all:2,0.06125000000000014
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.0280000007152559,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.25,False,0.8400000035762787,0.8400000035762787,none,none,previous_plan_prior:previous_shift_all:2,617,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.044000000357628,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.75,False,0.9200000017881393,0.9200000017881393,none,none,previous_plan_prior:previous_shift_all:2,619,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,621,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,622,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0987500000000001,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.75,True,0.0,0.0,canopy_dew_lt1,canopy_dew_lt1+dew_or_humidity,previous_plan_prior:previous_shift_all:2,623,True,True,True,previous_plan_prior:previous_shift_all:2,0.06125000000000003
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0987500000000001,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.0,True,0.0,0.0,canopy_dew_lt1,canopy_dew_lt1+dew_or_humidity,previous_plan_prior:previous_shift_all:2,624,True,True,True,previous_plan_prior:previous_shift_all:2,0.06125000000000003
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0667500007152557,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.25,True,0.1599999964237213,0.1599999964237213,canopy_dew_lt1,canopy_dew_lt1+dew_or_humidity,previous_plan_prior:previous_shift_all:2,625,True,True,True,previous_plan_prior:previous_shift_all:2,0.09137499928474424
NORMAL_BALANCED,0.1,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0987500000000001,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.5,True,0.0,0.0,canopy_dew_lt1,canopy_dew_lt1+dew_or_humidity,previous_plan_prior:previous_shift_all:2,626,True,True,True,previous_plan_prior:previous_shift_all:2,0.06125000000000003
NORMAL_BALANCED,0.1,1.0,1.0,1.0,previous_plan_prior:previous_shift_all:2,1.057833333623906,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.75,True,0.23666666174928352,0.23666666174928352,canopy_dew_lt1,canopy_dew_lt1+dew_or_humidity,previous_plan_prior:previous_shift_all:2,627,False,False,False,previous_plan_prior:previous_shift_all:2,0.0
